experiment,well,celltype,analyte,nocodazole_dose_ng_ml,treatment,dose_uM,time_in_noc_min,aim,cell_id,data_table,complete,imin,imax,tstep,comment,curated,meta,ana
2792,F7,RPE1,CyclinB-venus,100,Flavopiridol,0.65,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_F7S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/F7S2 (2).csv,1,6,740,2.5,manual cutoff,1,0,0
2792,F7,RPE1,CyclinB-venus,100,Flavopiridol,0.65,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_F7S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/F7S3.csv,1,6,600,2.5,manual cutoff,1,0,0
2792,F7,RPE1,CyclinB-venus,100,Flavopiridol,0.65,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_F7S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/F7S3 (2).csv,1,6,400,2.5,manual cutoff,1,0,0
2792,G7,RPE1,CyclinB-venus,100,noc_only,0,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_G7S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/G7S1.csv,0,0,960,0,weird - problem with normalisation,1,0,0
2792,G7,RPE1,CyclinB-venus,100,noc_only,0,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_G7S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/G7S1 (2).csv,1,6,960,2.5,problem with normalisation!?,1,0,0
2792,G7,RPE1,CyclinB-venus,100,noc_only,0,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_G7S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/G7S1 (3).csv,1,6,643,2.5,"manual cutoff, fast rise",1,0,0
2792,G7,RPE1,CyclinB-venus,100,noc_only,0,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_G7S1 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/G7S1 (4).csv,1,36,960,2.5,no comment,1,0,0
2792,G7,RPE1,CyclinB-venus,100,noc_only,0,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_G7S1 (5),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/G7S1 (5).csv,1,51,960,2.5,no comment,1,0,0
2792,G7,RPE1,CyclinB-venus,100,noc_only,0,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_G7S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/G7S2.csv,1,6,960,2.5,no comment,1,0,0
2792,G7,RPE1,CyclinB-venus,100,noc_only,0,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_G7S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/G7S2 (2).csv,1,6,960,2.5,no comment,1,0,0
2792,G7,RPE1,CyclinB-venus,100,noc_only,0,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_G7S2 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/G7S2 (3).csv,1,6,960,2.5,no comment,1,0,0
2792,G7,RPE1,CyclinB-venus,100,noc_only,0,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_G7S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/G7S3.csv,1,6,960,2.5,no comment,1,0,0
2792,G7,RPE1,CyclinB-venus,100,noc_only,0,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_G7S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/G7S3 (2).csv,1,6,960,2.5,no comment,1,0,0
2792,G7,RPE1,CyclinB-venus,100,noc_only,0,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_G7S3 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/G7S3 (3).csv,1,6,960,2.5,no comment,1,0,0
2792,G7,RPE1,CyclinB-venus,100,noc_only,0,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_G7S3 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/G7S3 (4).csv,0,0,960,0,not imaged long enough,1,0,0
2792,G7,RPE1,CyclinB-venus,100,noc_only,0,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_G7S4,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/G7S4.csv,1,12,960,2.5,no comment,1,0,0
2792,G7,RPE1,CyclinB-venus,100,noc_only,0,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_G7S4 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/G7S4 (2).csv,1,42,960,2.5,no comment,1,0,0
2792,G7,RPE1,CyclinB-venus,100,noc_only,0,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_G7S4 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/G7S4 (3).csv,0,0,960,0,not imaged long enough,1,0,0
2792,G7,RPE1,CyclinB-venus,100,noc_only,0,113,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2792_G7S4 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2792/G7S4 (4).csv,1,194,960,2.5,"weird rise, mitotic entry!?",1,0,0
2868,C6,RPE1,CyclinB-venus,60,Flavopiridol,0.63,261,test acute SAC abrogation with increasing CDKinhibition,2868_C6S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/C6S2.csv,1,6,275,3,manual cutoff,1,0,0
2868,C6,RPE1,CyclinB-venus,60,Flavopiridol,0.63,261,test acute SAC abrogation with increasing CDKinhibition,2868_C6S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/C6S2 (2).csv,1,6,400,3,manual cutoff,1,0,0
2868,C6,RPE1,CyclinB-venus,60,Flavopiridol,0.63,261,test acute SAC abrogation with increasing CDKinhibition,2868_C6S2 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/C6S2 (3).csv,1,6,150,3,manual cutoff,1,0,0
2868,C6,RPE1,CyclinB-venus,60,Flavopiridol,0.63,261,test acute SAC abrogation with increasing CDKinhibition,2868_C6S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/C6S3.csv,1,6,400,3,manual cutoff,1,0,0
2868,C6,RPE1,CyclinB-venus,60,Flavopiridol,0.63,261,test acute SAC abrogation with increasing CDKinhibition,2868_C6S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/C6S3 (2).csv,1,6,100,3,manual cutoff,1,0,0
2868,C7,RPE1,CyclinB-venus,60,RO-3306,4,261,test acute SAC abrogation with increasing CDKinhibition,2868_C7S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/C7S1.csv,1,6,38,3,manual cutoff,1,0,0
2868,C7,RPE1,CyclinB-venus,60,RO-3306,4,261,test acute SAC abrogation with increasing CDKinhibition,2868_C7S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/C7S1 (2).csv,1,6,50,3,manual cutoff,1,0,0
2868,C7,RPE1,CyclinB-venus,60,RO-3306,4,261,test acute SAC abrogation with increasing CDKinhibition,2868_C7S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/C7S1 (3).csv,1,6,50,3,manual cutoff,1,0,0
2868,C7,RPE1,CyclinB-venus,60,RO-3306,4,261,test acute SAC abrogation with increasing CDKinhibition,2868_C7S1 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/C7S1 (4).csv,1,6,36,3,manual cutoff,1,0,0
2868,C7,RPE1,CyclinB-venus,60,RO-3306,4,261,test acute SAC abrogation with increasing CDKinhibition,2868_C7S1 (5)-entry,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/C7S1 (5)-entry.csv,1,80,200,3,no comment,1,0,0
2868,C7,RPE1,CyclinB-venus,60,RO-3306,4,261,test acute SAC abrogation with increasing CDKinhibition,2868_C7S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/C7S2.csv,1,6,50,3,manual cutoff,1,0,0
2868,C7,RPE1,CyclinB-venus,60,RO-3306,4,261,test acute SAC abrogation with increasing CDKinhibition,2868_C7S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/C7S2 (2).csv,1,6,50,3,manual cutoff,1,0,0
2868,C7,RPE1,CyclinB-venus,60,RO-3306,4,261,test acute SAC abrogation with increasing CDKinhibition,2868_C7S2 (3)-entry,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/C7S2 (3)-entry.csv,1,261,350,3,manual cutoff,1,0,0
2868,C7,RPE1,CyclinB-venus,60,RO-3306,4,261,test acute SAC abrogation with increasing CDKinhibition,2868_C7S2 (4)-entry,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/C7S2 (4)-entry.csv,1,162,275,3,manual cutoff,1,0,0
2868,C7,RPE1,CyclinB-venus,60,RO-3306,4,261,test acute SAC abrogation with increasing CDKinhibition,2868_C7S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/C7S3.csv,1,6,99,3,manual cutoff,1,0,0
2868,D6,RPE1,CyclinB-venus,60,Flavopiridol,1.25,261,test acute SAC abrogation with increasing CDKinhibition,2868_D6S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/D6S1.csv,1,6,50,3,manual cutoff,1,0,0
2868,D6,RPE1,CyclinB-venus,60,Flavopiridol,1.25,261,test acute SAC abrogation with increasing CDKinhibition,2868_D6S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/D6S1 (2).csv,1,6,50,3,manual cutoff,1,0,0
2868,D6,RPE1,CyclinB-venus,60,Flavopiridol,1.25,261,test acute SAC abrogation with increasing CDKinhibition,2868_D6S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/D6S1 (3).csv,1,6,80,3,manual cutoff,1,0,0
2868,D6,RPE1,CyclinB-venus,60,Flavopiridol,1.25,261,test acute SAC abrogation with increasing CDKinhibition,2868_D6S1 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/D6S1 (4).csv,1,6,81,3,manual cutoff,1,0,0
2868,D6,RPE1,CyclinB-venus,60,Flavopiridol,1.25,261,test acute SAC abrogation with increasing CDKinhibition,2868_D6S1 (5),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/D6S1 (5).csv,1,6,100,3,manual cutoff,1,0,0
2868,D6,RPE1,CyclinB-venus,60,Flavopiridol,1.25,261,test acute SAC abrogation with increasing CDKinhibition,2868_D6S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/D6S2.csv,0,0,0,0,data missing completely,1,0,0
2868,E6,RPE1,CyclinB-venus,60,noc_only,0,261,test acute SAC abrogation with increasing CDKinhibition,2868_E6S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/E6S1.csv,0,0,757,0,does not appear complete,1,0,0
2868,E6,RPE1,CyclinB-venus,60,noc_only,0,261,test acute SAC abrogation with increasing CDKinhibition,2868_E6S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/E6S1 (2).csv,1,6,735,3,manual cutoff,1,0,0
2868,E6,RPE1,CyclinB-venus,60,noc_only,0,261,test acute SAC abrogation with increasing CDKinhibition,2868_E6S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/E6S1 (3).csv,1,6,712,3,manual cutoff,1,0,0
2868,E6,RPE1,CyclinB-venus,60,noc_only,0,261,test acute SAC abrogation with increasing CDKinhibition,2868_E6S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/E6S2.csv,1,6,745,3,manual cutoff,1,0,0
2868,E6,RPE1,CyclinB-venus,60,noc_only,0,261,test acute SAC abrogation with increasing CDKinhibition,2868_E6S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/E6S2 (2).csv,1,6,710,3,manual cutoff,1,0,0
2868,E6,RPE1,CyclinB-venus,60,noc_only,0,261,test acute SAC abrogation with increasing CDKinhibition,2868_E6S2 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/E6S2 (3).csv,1,6,715,3,",amual cutoff",1,0,0
2868,E7,RPE1,CyclinB-venus,60,RO-3306,8,261,test acute SAC abrogation with increasing CDKinhibition,2868_E7S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/E7S1.csv,1,6,80,3,manual cutoff,1,0,0
2868,E7,RPE1,CyclinB-venus,60,RO-3306,8,261,test acute SAC abrogation with increasing CDKinhibition,2868_E7S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/E7S1 (2).csv,1,6,100,3,manual cutoff,1,0,0
2868,E7,RPE1,CyclinB-venus,60,RO-3306,8,261,test acute SAC abrogation with increasing CDKinhibition,2868_E7S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/E7S1 (3).csv,1,6,39,3,manual cutoff,1,0,0
2868,E7,RPE1,CyclinB-venus,60,RO-3306,8,261,test acute SAC abrogation with increasing CDKinhibition,2868_E7S1 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/E7S1 (4).csv,1,6,100,3,manual cutoff,1,0,0
2868,E7,RPE1,CyclinB-venus,60,RO-3306,8,261,test acute SAC abrogation with increasing CDKinhibition,2868_E7S1 (5),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/E7S1 (5).csv,1,6,65,3,manual cutoff,1,0,0
2868,E7,RPE1,CyclinB-venus,60,RO-3306,8,261,test acute SAC abrogation with increasing CDKinhibition,2868_E7S1 (6),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/E7S1 (6).csv,1,6,100,3,manual cutoff,1,0,0
2868,F6,RPE1,CyclinB-venus,0,untreated,0,0,test acute SAC abrogation with increasing CDKinhibition,2868_F6S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/F6S1.csv,1,28,40,3,manual cutoff,1,0,0
2868,F6,RPE1,CyclinB-venus,0,untreated,0,0,test acute SAC abrogation with increasing CDKinhibition,2868_F6S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/F6S1 (2).csv,1,8,23,3,manual cutoff,1,0,0
2868,F6,RPE1,CyclinB-venus,0,untreated,0,0,test acute SAC abrogation with increasing CDKinhibition,2868_F6S1 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/F6S1 (3).csv,1,58,73,3,manual cutoff,1,0,0
2868,F6,RPE1,CyclinB-venus,0,untreated,0,0,test acute SAC abrogation with increasing CDKinhibition,2868_F6S1 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2868/F6S1 (4).csv,1,110,123,3,manual cutoff,1,0,0
2886,C8,HeLa,Securin-eGFP,100,noc_only,0,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_C8S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/C8S1.csv,1,6,600,3.0004769921,looks weird,1,0,0
2886,C8,HeLa,Securin-eGFP,100,noc_only,0,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_C8S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/C8S2.csv,1,6,600,3.0004769921,no comment,1,0,455
2886,C8,HeLa,Securin-eGFP,100,noc_only,0,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_C8S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/C8S3.csv,1,6,600,3.0004769921,no comment,1,0,505
2886,C8,HeLa,Securin-eGFP,100,noc_only,0,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_C8S4,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/C8S4.csv,1,6,368,3.0007826888,manual cutoff,1,0,0
2886,D8,HeLa,Securin-eGFP,100,Flavopiridol,5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_D8S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/D8S2.csv,1,6,240,3.0012108262,no comment,1,0,0
2886,D8,HeLa,Securin-eGFP,100,Flavopiridol,5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_D8S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/D8S3.csv,1,6,240,3.0012108262,no comment,1,0,0
2886,D8,HeLa,Securin-eGFP,100,Flavopiridol,5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_D8S3(1),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/D8S3(1).csv,1,6,240,3.0012108262,no comment,1,0,0
2886,D9,HeLa,Securin-eGFP,100,RO-3306,5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_D9S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/D9S1.csv,1,6,70,3.0044270833,manual cutoff,1,0,0
2886,D9,HeLa,Securin-eGFP,100,RO-3306,5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_D9S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/D9S1 (2).csv,1,6,45,3.0072649573,manual cutoff,1,0,0
2886,D9,HeLa,Securin-eGFP,100,RO-3306,5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_D9S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/D9S2.csv,1,6,45,3.0072649573,manual cutoff,1,0,0
2886,D9,HeLa,Securin-eGFP,100,RO-3306,5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_D9S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/D9S3.csv,1,6,40,3.0083333333,manual cutoff,1,0,0
2886,E8,HeLa,Securin-eGFP,100,Flavopiridol,2.5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_E8S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/E8S1.csv,1,6,50,3.0064393939,manual cutoff,1,0,0
2886,E8,HeLa,Securin-eGFP,100,Flavopiridol,2.5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_E8S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/E8S1 (2).csv,1,6,50,3.0064393939,manual cutoff,1,0,0
2886,E8,HeLa,Securin-eGFP,100,Flavopiridol,2.5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_E8S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/E8S3.csv,1,6,50,3.0064393939,manual cutoff,1,0,0
2886,E8,HeLa,Securin-eGFP,100,Flavopiridol,2.5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_E8S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/E8S3 (2).csv,1,6,50,3.0064393939,manual cutoff,1,0,0
2886,E8,HeLa,Securin-eGFP,100,Flavopiridol,2.5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_E8S3 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/E8S3 (3).csv,1,6,50,3.0064393939,manual cutoff,1,0,0
2886,E8,HeLa,Securin-eGFP,100,Flavopiridol,2.5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_E8S4,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/E8S4.csv,1,6,50,3.0064393939,manual cutoff,1,0,0
2886,E8,HeLa,Securin-eGFP,100,Flavopiridol,2.5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_E8S4 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/E8S4 (2).csv,1,6,50,3.0064393939,manual cutoff,1,0,0
2886,E9,HeLa,Securin-eGFP,100,RO-3306,2.5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_E9S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/E9S2.csv,1,6,50,3.0064393939,manual cutof,1,0,0
2886,E9,HeLa,Securin-eGFP,100,RO-3306,2.5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_E9S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/E9S2 (2).csv,1,6,50,3.0064393939,manual cutoff,1,0,0
2886,E9,HeLa,Securin-eGFP,100,RO-3306,2.5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_E9S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/E9S3.csv,1,6,50,3.0064393939,manual cutoff,1,0,0
2886,E9,HeLa,Securin-eGFP,100,RO-3306,2.5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_E9S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/E9S3 (2).csv,1,6,50,3.0064393939,no comment,1,0,0
2886,E9,HeLa,Securin-eGFP,100,RO-3306,2.5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_E9S3 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/E9S3 (3).csv,1,6,50,3.0064393939,manual cutogg,1,0,0
2886,E9,HeLa,Securin-eGFP,100,RO-3306,2.5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_E9S4,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/E9S4.csv,1,6,50,3.0064393939,manual cutoff,1,0,0
2886,E9,HeLa,Securin-eGFP,100,RO-3306,2.5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_E9S4 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/E9S4 (2).csv,1,6,55,3.0057823129,manual cutoff,1,0,0
2886,E9,HeLa,Securin-eGFP,100,RO-3306,2.5,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_E9S4 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/E9S4 (3).csv,1,6,60,3.0052469136,manual cutoff,1,0,0
2886,F8,HeLa,Securin-eGFP,100,Flavopiridol,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F8S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F8S1.csv,1,6,130,3.0022849462,manual cutoff,1,0,0
2886,F8,HeLa,Securin-eGFP,100,Flavopiridol,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F8S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F8S2.csv,1,6,255,3.0011378849,manual cutoff,1,0,0
2886,F8,HeLa,Securin-eGFP,100,Flavopiridol,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F8S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F8S2 (2).csv,1,6,375,3.000767841,manual cutoff,1,0,0
2886,F8,HeLa,Securin-eGFP,100,Flavopiridol,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F8S2 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F8S2 (3).csv,1,6,155,3.001901566,manual cutoff,1,0,0
2886,F8,HeLa,Securin-eGFP,100,Flavopiridol,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F8S2 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F8S2 (4).csv,1,6,220,3.0013239875,manual cutoff,1,0,0
2886,F8,HeLa,Securin-eGFP,100,Flavopiridol,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F8S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F8S3.csv,1,6,450,3.0006381381,manual cutoff,1,0,0
2886,F8,HeLa,Securin-eGFP,100,Flavopiridol,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F8S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F8S3 (2).csv,1,6,150,3.0019675926,manual cutoff,1,0,0
2886,F8,HeLa,Securin-eGFP,100,Flavopiridol,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F8S4,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F8S4.csv,1,6,122,3.0024425287,manual cutoff,1,0,0
2886,F9,HeLa,Securin-eGFP,100,RO-3306,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F9S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F9S1.csv,1,6,340,3.0008483034,manual cutoff,1,0,0
2886,F9,HeLa,Securin-eGFP,100,RO-3306,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F9S1 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F9S1 (2).csv,1,6,230,3.001264881,manual cutoff,1,0,0
2886,F9,HeLa,Securin-eGFP,100,RO-3306,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F9S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F9S2.csv,1,6,73,3.0042288557,manual cutoff,1,0,0
2886,F9,HeLa,Securin-eGFP,100,RO-3306,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F9S2 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F9S2 (2).csv,1,6,122,3.0024425287,manual cutoff,1,0,0
2886,F9,HeLa,Securin-eGFP,100,RO-3306,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F9S2 (3),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F9S2 (3).csv,1,6,195,3.0014991182,manual cutoff,1,0,0
2886,F9,HeLa,Securin-eGFP,100,RO-3306,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F9S2 (4),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F9S2 (4).csv,1,6,345,3.0008357915,manual cutoff,1,0,0
2886,F9,HeLa,Securin-eGFP,100,RO-3306,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F9S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F9S3.csv,1,6,140,3.0021144279,manual cutoff,1,0,0
2886,F9,HeLa,Securin-eGFP,100,RO-3306,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F9S3 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F9S3 (2).csv,1,6,75,3.0041062802,manual cutoff,1,0,0
2886,F9,HeLa,Securin-eGFP,100,RO-3306,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F9S4,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F9S4.csv,1,6,123,3.0024216524,manual cutoff,1,0,0
2886,F9,HeLa,Securin-eGFP,100,RO-3306,1.25,198,test acute SAC abrogation with increasing CDK/Mps1 inhibition,2886_F9S4 (2),/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2886/F9S4 (2).csv,1,6,123,3.0024216524,manual cutoff,1,0,0
2919,B6,RPE1,CyclinB-venus,100,Flavopiridol,0.63,171,test acute SAC abrogation with increasing CDKinhibition,2919_B6S1,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/B6S1.csv,1,6,300,3,manual cutoff,1,0,0
2919,B6,RPE1,CyclinB-venus,100,Flavopiridol,0.63,171,test acute SAC abrogation with increasing CDKinhibition,2919_B6S2,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/B6S2.csv,1,6,465,3,manual cutoff,1,0,0
2919,B6,RPE1,CyclinB-venus,100,Flavopiridol,0.63,171,test acute SAC abrogation with increasing CDKinhibition,2919_B6S3,/home/nbuser/thesis-notebooks/Chapter5/data/extracted/2919/B6S3.csv,1,6,672,3,manual cutoff,1,0,0
