"experiment","well","celltype","analyte","nocodazole_dose_ng_ml","treatment","dose_uM","time_in_noc_min","aim","cell_id","data_table"
2755,"C4","HeLa","H2B-mCherry",100,"Reversine",1.0,269,"measure effect of cell rounding/flattening in cells (transfection with soluble GFP)","2755_C4S4","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2755/C4S4.csv"
2792,"C7","RPE1","CyclinB-venus",100,"Reversine",0.063,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_C7S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/C7S1.csv"
2792,"C7","RPE1","CyclinB-venus",100,"Reversine",0.063,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_C7S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/C7S2.csv"
2792,"C8","RPE1","CyclinB-venus",0,"untreated",0.0,0,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_C8S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/C8S1.csv"
2792,"C8","RPE1","CyclinB-venus",0,"untreated",0.0,0,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_C8S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/C8S1 (2).csv"
2792,"C8","RPE1","CyclinB-venus",0,"untreated",0.0,0,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_C8S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/C8S1 (3).csv"
2792,"C8","RPE1","CyclinB-venus",0,"untreated",0.0,0,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_C8S1 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/C8S1 (4).csv"
2792,"C8","RPE1","CyclinB-venus",0,"untreated",0.0,0,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_C8S1 (5)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/C8S1 (5).csv"
2792,"C8","RPE1","CyclinB-venus",0,"untreated",0.0,0,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_C8S1c","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/C8S1c.csv"
2792,"D7","RPE1","CyclinB-venus",100,"Reversine",0.032,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_D7S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/D7S1.csv"
2792,"E7","RPE1","CyclinB-venus",100,"Flavopiridol",1.25,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_E7S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/E7S2.csv"
2792,"E7","RPE1","CyclinB-venus",100,"Flavopiridol",1.25,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_E7S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/E7S2 (2).csv"
2792,"E7","RPE1","CyclinB-venus",100,"Flavopiridol",1.25,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_E7S2 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/E7S2 (3).csv"
2792,"E7","RPE1","CyclinB-venus",100,"Flavopiridol",1.25,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_E7S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/E7S3.csv"
2792,"E7","RPE1","CyclinB-venus",100,"Flavopiridol",1.25,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_E7S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/E7S3 (2).csv"
2792,"E7","RPE1","CyclinB-venus",100,"Flavopiridol",1.25,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_E7S3 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/E7S3 (3).csv"
2792,"E7","RPE1","CyclinB-venus",100,"Flavopiridol",1.25,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_E7S3 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/E7S3 (4).csv"
2792,"F7","RPE1","CyclinB-venus",100,"Flavopiridol",0.65,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_F7S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/F7S2.csv"
2792,"F7","RPE1","CyclinB-venus",100,"Flavopiridol",0.65,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_F7S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/F7S2 (2).csv"
2792,"F7","RPE1","CyclinB-venus",100,"Flavopiridol",0.65,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_F7S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/F7S3.csv"
2792,"F7","RPE1","CyclinB-venus",100,"Flavopiridol",0.65,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_F7S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/F7S3 (2).csv"
2792,"G7","RPE1","CyclinB-venus",100,"noc_only",0.0,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_G7S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/G7S1.csv"
2792,"G7","RPE1","CyclinB-venus",100,"noc_only",0.0,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_G7S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/G7S1 (2).csv"
2792,"G7","RPE1","CyclinB-venus",100,"noc_only",0.0,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_G7S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/G7S1 (3).csv"
2792,"G7","RPE1","CyclinB-venus",100,"noc_only",0.0,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_G7S1 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/G7S1 (4).csv"
2792,"G7","RPE1","CyclinB-venus",100,"noc_only",0.0,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_G7S1 (5)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/G7S1 (5).csv"
2792,"G7","RPE1","CyclinB-venus",100,"noc_only",0.0,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_G7S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/G7S2.csv"
2792,"G7","RPE1","CyclinB-venus",100,"noc_only",0.0,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_G7S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/G7S2 (2).csv"
2792,"G7","RPE1","CyclinB-venus",100,"noc_only",0.0,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_G7S2 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/G7S2 (3).csv"
2792,"G7","RPE1","CyclinB-venus",100,"noc_only",0.0,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_G7S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/G7S3.csv"
2792,"G7","RPE1","CyclinB-venus",100,"noc_only",0.0,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_G7S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/G7S3 (2).csv"
2792,"G7","RPE1","CyclinB-venus",100,"noc_only",0.0,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_G7S3 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/G7S3 (3).csv"
2792,"G7","RPE1","CyclinB-venus",100,"noc_only",0.0,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_G7S3 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/G7S3 (4).csv"
2792,"G7","RPE1","CyclinB-venus",100,"noc_only",0.0,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_G7S4","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/G7S4.csv"
2792,"G7","RPE1","CyclinB-venus",100,"noc_only",0.0,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_G7S4 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/G7S4 (2).csv"
2792,"G7","RPE1","CyclinB-venus",100,"noc_only",0.0,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_G7S4 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/G7S4 (3).csv"
2792,"G7","RPE1","CyclinB-venus",100,"noc_only",0.0,113,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2792_G7S4 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2792/G7S4 (4).csv"
2868,"C6","RPE1","CyclinB-venus",60,"Flavopiridol",0.63,261,"test acute SAC abrogation with increasing CDKinhibition","2868_C6S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/C6S2.csv"
2868,"C6","RPE1","CyclinB-venus",60,"Flavopiridol",0.63,261,"test acute SAC abrogation with increasing CDKinhibition","2868_C6S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/C6S2 (2).csv"
2868,"C6","RPE1","CyclinB-venus",60,"Flavopiridol",0.63,261,"test acute SAC abrogation with increasing CDKinhibition","2868_C6S2 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/C6S2 (3).csv"
2868,"C6","RPE1","CyclinB-venus",60,"Flavopiridol",0.63,261,"test acute SAC abrogation with increasing CDKinhibition","2868_C6S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/C6S3.csv"
2868,"C6","RPE1","CyclinB-venus",60,"Flavopiridol",0.63,261,"test acute SAC abrogation with increasing CDKinhibition","2868_C6S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/C6S3 (2).csv"
2868,"C7","RPE1","CyclinB-venus",60,"RO-3306",4.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_C7S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/C7S1.csv"
2868,"C7","RPE1","CyclinB-venus",60,"RO-3306",4.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_C7S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/C7S1 (2).csv"
2868,"C7","RPE1","CyclinB-venus",60,"RO-3306",4.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_C7S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/C7S1 (3).csv"
2868,"C7","RPE1","CyclinB-venus",60,"RO-3306",4.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_C7S1 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/C7S1 (4).csv"
2868,"C7","RPE1","CyclinB-venus",60,"RO-3306",4.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_C7S1 (5)-entry","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/C7S1 (5)-entry.csv"
2868,"C7","RPE1","CyclinB-venus",60,"RO-3306",4.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_C7S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/C7S2.csv"
2868,"C7","RPE1","CyclinB-venus",60,"RO-3306",4.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_C7S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/C7S2 (2).csv"
2868,"C7","RPE1","CyclinB-venus",60,"RO-3306",4.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_C7S2 (3)-entry","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/C7S2 (3)-entry.csv"
2868,"C7","RPE1","CyclinB-venus",60,"RO-3306",4.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_C7S2 (4)-entry","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/C7S2 (4)-entry.csv"
2868,"C7","RPE1","CyclinB-venus",60,"RO-3306",4.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_C7S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/C7S3.csv"
2868,"D6","RPE1","CyclinB-venus",60,"Flavopiridol",1.25,261,"test acute SAC abrogation with increasing CDKinhibition","2868_D6S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/D6S1.csv"
2868,"D6","RPE1","CyclinB-venus",60,"Flavopiridol",1.25,261,"test acute SAC abrogation with increasing CDKinhibition","2868_D6S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/D6S1 (2).csv"
2868,"D6","RPE1","CyclinB-venus",60,"Flavopiridol",1.25,261,"test acute SAC abrogation with increasing CDKinhibition","2868_D6S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/D6S1 (3).csv"
2868,"D6","RPE1","CyclinB-venus",60,"Flavopiridol",1.25,261,"test acute SAC abrogation with increasing CDKinhibition","2868_D6S1 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/D6S1 (4).csv"
2868,"D6","RPE1","CyclinB-venus",60,"Flavopiridol",1.25,261,"test acute SAC abrogation with increasing CDKinhibition","2868_D6S1 (5)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/D6S1 (5).csv"
2868,"D6","RPE1","CyclinB-venus",60,"Flavopiridol",1.25,261,"test acute SAC abrogation with increasing CDKinhibition","2868_D6S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/D6S2.csv"
2868,"E6","RPE1","CyclinB-venus",60,"noc_only",0.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_E6S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/E6S1.csv"
2868,"E6","RPE1","CyclinB-venus",60,"noc_only",0.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_E6S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/E6S1 (2).csv"
2868,"E6","RPE1","CyclinB-venus",60,"noc_only",0.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_E6S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/E6S1 (3).csv"
2868,"E6","RPE1","CyclinB-venus",60,"noc_only",0.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_E6S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/E6S2.csv"
2868,"E6","RPE1","CyclinB-venus",60,"noc_only",0.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_E6S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/E6S2 (2).csv"
2868,"E6","RPE1","CyclinB-venus",60,"noc_only",0.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_E6S2 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/E6S2 (3).csv"
2868,"E7","RPE1","CyclinB-venus",60,"RO-3306",8.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_E7S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/E7S1.csv"
2868,"E7","RPE1","CyclinB-venus",60,"RO-3306",8.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_E7S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/E7S1 (2).csv"
2868,"E7","RPE1","CyclinB-venus",60,"RO-3306",8.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_E7S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/E7S1 (3).csv"
2868,"E7","RPE1","CyclinB-venus",60,"RO-3306",8.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_E7S1 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/E7S1 (4).csv"
2868,"E7","RPE1","CyclinB-venus",60,"RO-3306",8.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_E7S1 (5)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/E7S1 (5).csv"
2868,"E7","RPE1","CyclinB-venus",60,"RO-3306",8.0,261,"test acute SAC abrogation with increasing CDKinhibition","2868_E7S1 (6)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/E7S1 (6).csv"
2868,"F6","RPE1","CyclinB-venus",0,"untreated",0.0,0,"test acute SAC abrogation with increasing CDKinhibition","2868_F6S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/F6S1.csv"
2868,"F6","RPE1","CyclinB-venus",0,"untreated",0.0,0,"test acute SAC abrogation with increasing CDKinhibition","2868_F6S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/F6S1 (2).csv"
2868,"F6","RPE1","CyclinB-venus",0,"untreated",0.0,0,"test acute SAC abrogation with increasing CDKinhibition","2868_F6S1 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/F6S1 (3).csv"
2868,"F6","RPE1","CyclinB-venus",0,"untreated",0.0,0,"test acute SAC abrogation with increasing CDKinhibition","2868_F6S1 (4)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2868/F6S1 (4).csv"
2886,"C8","HeLa","Securin-eGFP",100,"noc_only",0.0,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_C8S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/C8S1.csv"
2886,"C8","HeLa","Securin-eGFP",100,"noc_only",0.0,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_C8S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/C8S2.csv"
2886,"C8","HeLa","Securin-eGFP",100,"noc_only",0.0,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_C8S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/C8S3.csv"
2886,"C8","HeLa","Securin-eGFP",100,"noc_only",0.0,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_C8S4","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/C8S4.csv"
2886,"D8","HeLa","Securin-eGFP",100,"Flavopiridol",5.0,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_D8S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/D8S2.csv"
2886,"D8","HeLa","Securin-eGFP",100,"Flavopiridol",5.0,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_D8S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/D8S3.csv"
2886,"D8","HeLa","Securin-eGFP",100,"Flavopiridol",5.0,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_D8S3(1)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/D8S3(1).csv"
2886,"D9","HeLa","Securin-eGFP",100,"RO-3306",5.0,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_D9S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/D9S1.csv"
2886,"D9","HeLa","Securin-eGFP",100,"RO-3306",5.0,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_D9S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/D9S1 (2).csv"
2886,"D9","HeLa","Securin-eGFP",100,"RO-3306",5.0,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_D9S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/D9S2.csv"
2886,"D9","HeLa","Securin-eGFP",100,"RO-3306",5.0,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_D9S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/D9S3.csv"
2886,"E8","HeLa","Securin-eGFP",100,"Flavopiridol",2.5,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_E8S1","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/E8S1.csv"
2886,"E8","HeLa","Securin-eGFP",100,"Flavopiridol",2.5,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_E8S1 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/E8S1 (2).csv"
2886,"E8","HeLa","Securin-eGFP",100,"Flavopiridol",2.5,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_E8S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/E8S3.csv"
2886,"E8","HeLa","Securin-eGFP",100,"Flavopiridol",2.5,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_E8S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/E8S3 (2).csv"
2886,"E8","HeLa","Securin-eGFP",100,"Flavopiridol",2.5,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_E8S3 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/E8S3 (3).csv"
2886,"E8","HeLa","Securin-eGFP",100,"Flavopiridol",2.5,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_E8S4","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/E8S4.csv"
2886,"E8","HeLa","Securin-eGFP",100,"Flavopiridol",2.5,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_E8S4 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/E8S4 (2).csv"
2886,"E9","HeLa","Securin-eGFP",100,"RO-3306",2.5,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_E9S2","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/E9S2.csv"
2886,"E9","HeLa","Securin-eGFP",100,"RO-3306",2.5,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_E9S2 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/E9S2 (2).csv"
2886,"E9","HeLa","Securin-eGFP",100,"RO-3306",2.5,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_E9S3","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/E9S3.csv"
2886,"E9","HeLa","Securin-eGFP",100,"RO-3306",2.5,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_E9S3 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/E9S3 (2).csv"
2886,"E9","HeLa","Securin-eGFP",100,"RO-3306",2.5,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_E9S3 (3)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/E9S3 (3).csv"
2886,"E9","HeLa","Securin-eGFP",100,"RO-3306",2.5,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_E9S4","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/E9S4.csv"
2886,"E9","HeLa","Securin-eGFP",100,"RO-3306",2.5,198,"test acute SAC abrogation with increasing CDK/Mps1 inhibition","2886_E9S4 (2)","/home/luki/Documents/Code/Coding/amalieModelling_Project/Data/SAC_Project_2015-11-01/DataTables/extracted/2886/E9S4 (2).csv"
